,researcher,capture_site,fisher,species,ccl_cm,ccw_cm,weight_kg,year_caught,week_caught
11675,30,25,1885,5,39.9,40.5,10.286,2009,4
11676,30,25,1885,5,45.1,45.5,11.196000000000002,2009,4
11677,30,25,1885,5,44.8,42.5,11.344,2009,4
11678,30,25,1885,5,42.0,40.6,11.474,2009,4
11679,30,25,1885,5,36.0,34.8,6.076,2009,4
11680,30,25,1478,5,63.3,59.0,29.72,2009,4
11681,30,25,1478,5,64.5,56.5,29.905999999999995,2009,4
11682,30,25,1478,5,51.3,46.1,16.582,2009,4
11683,30,25,1478,5,49.0,47.5,13.52,2009,4
11684,30,25,1478,5,56.6,51.5,21.398,2009,4
11685,30,25,1478,5,68.2,58.9,35.026,2009,4
11686,30,25,1478,5,51.1,47.7,15.439999999999998,2009,4
11687,30,25,1478,5,43.0,40.8,8.876000000000001,2009,4
11688,30,25,141,5,50.9,48.5,14.7,2009,5
11689,30,25,1478,5,49.5,47.3,14.38,2009,5
11690,30,25,1948,5,45.9,41.9,11.309999999999999,2009,6
11691,30,25,1478,5,42.9,40.3,14.748000000000001,2009,6
11692,30,25,1478,5,44.0,40.3,10.172,2009,6
11693,30,25,1478,5,60.4,52.8,23.482,2009,6
11694,30,25,1478,5,40.4,37.1,8.258000000000001,2009,6
11695,30,25,1478,5,49.1,47.6,13.341999999999999,2009,6
11696,32,25,2075,5,59.4,55.3,25.612000000000002,2009,6
11697,30,25,1478,5,45.2,45.6,11.296000000000001,2009,6
11698,30,25,1478,5,42.3,39.7,8.588,2009,6
11699,30,25,863,5,47.8,43.4,12.274000000000001,2009,6
11700,30,25,1948,5,46.0,42.1,11.122000000000002,2009,6
11701,30,25,1567,5,44.7,42.1,11.334,2009,6
11702,30,25,1154,5,49.9,38.6,15.540000000000001,2009,6
11703,30,25,1478,5,41.0,41.8,8.075999999999999,2009,6
11704,30,25,1630,5,45.7,41.9,11.098000000000003,2009,7
11705,30,25,1478,5,40.8,41.4,8.05,2009,7
11706,30,25,1154,5,42.3,40.6,9.184000000000001,2009,7
11707,30,25,53,5,45.1,42.4,11.24,2009,7
11708,30,25,1626,5,40.8,41.5,7.458,2009,7
11709,30,25,1478,5,70.0,59.6,37.11,2009,7
11710,30,25,1478,5,49.5,45.7,15.1,2009,7
11711,30,25,1478,5,40.5,37.3,8.081999999999999,2009,7
11712,30,25,1478,5,53.3,49.1,18.334,2009,7
11713,30,25,1626,5,40.7,39.2,8.331999999999999,2009,7
11714,30,25,1478,5,48.0,43.3,12.7,2009,7
11715,30,25,1478,5,40.3,39.3,8.528,2009,7
11716,30,25,1651,5,40.4,37.2,8.102,2009,8
11717,30,25,1478,5,64.8,61.1,32.414,2009,8
11718,30,25,1478,5,49.3,47.7,13.466,2009,8
11719,30,25,1478,5,48.6,45.5,13.724,2009,8
11720,30,25,1478,5,56.4,53.3,20.206,2009,8
11721,30,25,1478,5,45.0,45.3,10.716,2009,8
11722,30,25,1478,5,41.6,39.3,8.758,2009,8
11723,32,25,1478,5,42.6,41.1,9.89,2009,8
11724,32,25,298,5,40.4,38.6,8.504,2009,8
11725,32,25,588,5,60.4,55.0,25.052,2009,8
11726,32,25,1651,5,45.1,42.0,11.508,2009,9
11727,30,25,1478,5,45.1,45.5,11.196000000000002,2009,9
11728,32,25,1000,5,52.0,48.8,17.234,2009,9
11729,32,25,1478,5,57.8,52.6,22.9,2009,10
11730,32,25,1478,5,51.2,47.8,16.214,2009,10
11731,30,25,1716,5,42.8,39.7,9.604,2009,12
11732,30,25,503,5,62.0,55.8,27.976,2009,13
11733,30,25,603,5,58.0,53.9,23.33,2009,14
11734,32,25,941,5,46.5,42.5,12.162,2009,15
11735,32,25,941,5,55.5,50.5,20.189999999999998,2009,15
11736,32,25,1478,5,43.7,43.0,10.3,2009,15
11737,32,25,1478,5,66.7,62.5,33.766,2009,15
11738,32,25,1478,5,46.9,43.2,12.254000000000001,2009,15
11739,32,25,1478,5,56.6,51.5,21.398,2009,15
11740,32,25,1478,5,44.8,41.9,10.36,2009,15
11741,30,25,1478,5,39.9,37.6,7.2299999999999995,2009,15
11742,32,25,1478,5,43.1,39.5,8.842,2009,15
11743,30,25,1716,5,46.6,42.3,11.66,2009,15
11744,32,25,1478,5,45.0,44.9,11.322,2009,15
11745,30,25,1792,5,43.5,42.3,10.668000000000001,2009,15
11746,30,25,1478,5,52.7,48.6,18.7,2009,16
11747,30,25,1478,5,45.1,42.6,10.272,2009,16
11748,30,25,1668,6,5.1,5.1,0.084,2009,17
11749,20,25,1630,5,56.8,50.5,20.27,2009,18
11750,20,25,1803,5,43.1,43.4,9.442000000000002,2009,18
11751,30,25,1836,5,43.2,41.7,9.836,2009,18
11752,30,25,1864,6,29.8,27.2,3.134,2009,18
11753,30,25,1716,5,5.1,4.8,3.0639999999999996,2009,20
11754,30,25,39,5,41.9,42.2,9.062000000000001,2009,22
11755,30,25,2051,5,40.2,37.8,8.01,2009,26
11756,20,25,1885,5,52.7,47.5,16.588,2009,28
11757,30,25,1630,5,42.0,39.4,9.04,2009,31
11758,30,25,1192,5,41.9,38.0,9.166,2009,32
11759,30,25,91,5,45.0,43.5,10.73,2009,33
11760,20,25,1478,5,53.7,51.0,17.572,2009,38
11761,20,25,141,5,40.6,39.9,8.166,2009,39
11762,20,25,1668,5,54.4,51.3,18.004,2009,39
11763,20,25,603,5,45.0,42.8,11.078,2009,40
11764,20,25,1308,5,74.4,65.4,47.230000000000004,2009,40
11765,32,25,2021,5,64.4,58.0,32.0,2009,41
11766,32,25,322,6,34.7,29.0,4.298,2009,41
11767,20,25,1139,5,39.6,37.3,7.002000000000001,2009,42
11768,20,25,1452,5,40.8,40.3,8.278,2009,42
11769,32,25,1478,5,70.5,66.5,41.39,2009,43
11770,20,25,1521,5,47.8,44.0,13.324000000000002,2009,43
11771,20,25,1478,5,44.2,43.4,10.678,2009,43
11772,20,25,1478,5,49.8,43.8,15.309999999999999,2009,43
11773,20,25,941,6,35.6,31.9,5.325999999999999,2009,44
11774,20,25,1157,5,51.7,46.8,16.378,2009,45
11775,20,25,1478,5,43.3,38.2,9.334,2009,46
11776,32,25,1478,5,58.9,51.6,22.564,2009,46
11777,32,25,1478,5,48.0,44.0,13.14,2009,46
11778,32,25,1478,5,49.6,47.0,14.6,2009,46
11779,20,25,1478,5,57.3,53.3,21.794000000000004,2009,47
11780,20,25,180,5,42.5,40.7,8.406,2009,47
11781,20,25,1212,5,43.1,38.0,10.27,2009,47
11782,32,25,1478,5,44.9,42.5,10.874,2009,47
11783,32,25,1478,5,48.2,43.7,13.592000000000002,2009,47
11784,32,25,1478,5,47.0,43.0,12.66,2009,47
11785,32,25,1478,5,47.7,44.9,13.959999999999999,2009,47
11786,20,25,1287,5,57.1,52.2,23.264000000000003,2009,47
11787,20,25,1287,5,43.3,41.8,9.542,2009,47
11788,32,25,1478,5,59.1,54.7,24.64,2009,48
11789,20,25,1478,5,46.2,44.4,11.32,2009,49
11790,20,25,695,5,41.0,41.0,8.953999999999999,2009,52
11791,20,25,1716,5,55.2,50.9,19.758000000000003,2010,1
11792,20,25,1478,5,44.9,41.7,10.696000000000002,2010,2
11793,20,25,1651,5,41.7,41.4,9.362,2010,3
11794,20,25,1716,5,47.0,44.5,13.175999999999998,2010,4
11795,20,25,1478,5,75.4,67.1,41.239999999999995,2010,4
11796,20,25,1478,5,52.0,46.4,15.788,2010,4
11797,20,25,176,5,45.7,41.1,10.2,2010,5
11798,20,25,1478,5,56.2,50.8,19.792,2010,7
11799,20,25,1478,5,54.8,52.6,20.232,2010,7
11800,20,25,603,5,52.6,46.9,16.922,2010,9
11801,20,25,1534,5,56.4,50.7,19.778,2010,9
11802,20,25,1478,5,69.2,63.2,41.182,2010,9
11803,20,25,1534,5,48.8,45.3,14.156,2010,9
11804,20,25,1478,5,53.0,49.5,17.668,2010,9
11805,30,25,1534,5,46.0,43.7,11.906,2010,9
11806,20,25,1651,5,37.3,34.5,5.6819999999999995,2010,11
11807,20,25,1534,5,40.7,33.6,7.048,2010,11
11808,20,25,1407,5,35.1,35.0,6.02,2010,12
11809,20,25,1192,5,43.6,41.0,9.498,2010,12
11810,20,25,1192,5,45.3,40.8,10.552000000000001,2010,13
11811,20,25,603,5,41.5,38.0,8.687999999999999,2010,13
11812,20,25,1478,5,46.8,42.9,11.986,2010,13
11813,20,25,1534,5,48.5,44.9,13.25,2010,13
11814,20,25,1534,5,66.6,62.6,34.358,2010,13
11815,20,25,1478,5,44.4,41.1,10.809999999999999,2010,14
11816,20,25,1534,5,36.5,36.0,6.142,2010,14
11817,20,25,1534,5,56.1,51.3,20.5,2010,14
11818,20,25,1407,5,67.6,60.2,35.208000000000006,2010,14
11819,20,25,1478,5,44.2,43.2,11.1,2010,14
11820,20,25,238,5,46.4,46.2,13.062000000000001,2010,14
11821,20,25,695,5,48.8,44.0,13.812000000000001,2010,14
11822,20,25,1534,5,47.8,45.3,12.946000000000002,2010,15
11823,20,25,1534,5,36.6,36.2,5.752000000000001,2010,15
11824,20,25,1534,5,65.6,59.2,31.747999999999998,2010,15
11825,20,25,1407,5,41.4,38.8,8.518,2010,15
11826,20,25,1478,5,39.5,38.4,7.523999999999999,2010,15
11827,20,25,1651,5,56.1,57.3,20.83,2010,15
11828,20,25,1478,5,71.5,65.8,43.57,2010,15
11829,20,25,141,5,44.4,41.1,10.809999999999999,2010,15
11830,20,25,1534,5,72.6,65.6,42.82,2010,16
11831,20,25,1478,5,67.7,61.3,33.796,2010,16
11832,20,25,1534,5,62.3,55.1,28.776,2010,16
11833,20,25,1534,5,69.9,64.4,40.160000000000004,2010,16
11834,20,25,1478,5,44.1,41.3,10.764,2010,16
11835,20,25,1534,5,45.0,41.8,10.734,2010,16
11836,20,25,1478,5,53.2,48.3,16.913999999999998,2010,16
11837,20,25,797,5,41.8,40.2,14.028,2010,17
11838,20,25,2034,5,60.7,55.3,27.032,2010,18
11839,20,25,941,5,43.7,43.5,11.244,2010,18
11840,20,25,603,5,48.0,43.0,12.506,2010,18
11841,20,25,1478,5,38.7,36.2,6.465999999999999,2010,18
11842,30,25,1906,5,44.2,43.5,10.678,2010,20
11843,20,25,1478,5,53.8,49.9,18.669999999999998,2010,20
11844,20,25,1478,5,48.0,43.0,12.506,2010,20
11845,20,25,1407,5,43.5,41.9,9.5,2010,21
11846,20,25,1192,5,41.2,39.7,8.5,2010,21
11847,30,25,1716,5,45.2,43.5,9.5,2010,21
11848,30,25,695,5,51.0,47.7,13.75,2010,21
11849,20,25,1104,5,48.8,45.0,14.072,2010,22
11850,20,25,1954,5,42.0,40.4,9.25,2010,22
11851,20,25,328,5,56.2,53.7,21.0,2010,22
11852,20,25,1478,5,55.1,50.3,18.5,2010,23
11853,20,25,286,5,40.7,41.4,7.5,2010,23
11854,20,25,1888,6,33.9,31.0,4.5,2010,24
11855,20,25,941,5,40.8,39.1,8.0,2010,24
11856,20,25,1555,5,54.5,49.6,19.5,2010,24
11857,20,25,1974,5,57.3,52.9,22.5,2010,25
11858,30,25,1651,5,58.8,53.0,24.5,2010,25
11859,20,25,369,5,44.1,41.1,10.0,2010,27
11860,20,25,426,5,50.2,48.0,15.5,2010,28
11861,20,25,1651,5,44.7,41.6,10.0,2010,29
11862,20,25,141,5,44.3,41.0,10.5,2010,29
11863,20,25,215,5,41.3,39.5,8.5,2010,30
11864,20,25,1302,5,44.4,43.5,8.5,2010,30
11865,20,25,299,5,40.1,37.8,7.0,2010,30
11866,20,25,695,5,50.9,46.3,14.5,2010,31
11867,20,25,695,5,43.8,43.4,11.5,2010,31
11868,30,25,39,5,70.8,65.3,42.0,2010,31
11869,30,25,1478,5,54.4,53.9,21.5,2010,31
11870,30,25,1478,5,50.3,44.8,14.75,2010,31
11871,20,25,1656,5,58.2,52.5,22.5,2010,31
11872,20,25,1478,5,45.9,44.0,11.5,2010,32
11873,20,25,1534,5,38.2,36.7,7.5,2010,32
11874,20,25,695,5,41.5,40.9,9.5,2010,32
11875,20,25,1534,5,41.7,40.4,8.5,2010,32
11876,20,25,863,5,44.5,43.3,11.0,2010,32
11877,30,25,1534,5,44.2,43.1,10.5,2010,32
11878,30,25,1534,5,45.7,43.0,12.5,2010,32
11879,20,25,298,5,44.1,43.7,10.0,2010,33
11880,20,25,695,5,37.6,37.3,7.0,2010,33
11881,20,25,695,5,44.4,43.0,12.0,2010,33
11882,30,25,1534,5,45.6,41.1,10.5,2010,33
11883,30,25,1534,5,43.0,38.6,9.5,2010,33
11884,30,25,1534,5,41.2,40.0,9.5,2010,33
11885,20,25,556,5,47.0,43.8,12.5,2010,33
11886,20,25,556,5,42.8,39.3,9.5,2010,33
11887,20,25,299,5,46.4,42.2,11.5,2010,33
11888,20,25,863,5,38.2,37.3,7.0,2010,34
11889,20,25,798,5,40.0,38.4,7.5,2010,34
11890,20,25,695,5,49.5,44.2,15.0,2010,34
11891,20,25,695,5,49.5,46.2,18.0,2010,34
11892,20,25,695,5,61.8,54.6,27.0,2010,34
11893,20,25,1879,5,42.9,39.9,9.5,2010,34
11894,20,25,1743,5,39.8,37.2,7.5,2010,34
11895,30,25,1478,5,43.4,40.6,9.5,2010,35
11896,30,25,370,5,40.8,40.6,9.75,2010,35
11897,30,25,370,5,39.2,36.4,5.5,2010,35
11898,20,25,695,5,69.5,64.7,42.5,2010,36
11899,20,25,426,5,42.3,39.8,9.5,2010,36
11900,20,25,695,5,58.1,52.9,23.0,2010,36
11901,20,25,695,5,48.5,44.6,13.5,2010,37
11902,20,25,169,5,42.5,42.4,10.0,2010,37
11903,20,25,814,6,32.8,30.3,4.5,2010,37
11904,20,25,1478,5,44.1,43.7,10.0,2010,37
11905,20,25,695,5,42.4,40.6,9.5,2010,37
11906,20,25,1490,5,46.9,40.5,9.5,2010,38
11907,20,25,1149,5,38.3,36.9,9.0,2010,38
11908,30,25,395,6,33.5,31.3,4.5,2010,38
11909,20,25,1616,5,39.3,38.0,8.0,2010,39
11910,20,25,1478,5,45.5,42.6,11.5,2010,39
11911,20,25,1478,5,45.2,43.0,12.0,2010,39
11912,30,25,1407,5,39.1,37.7,6.3,2010,39
11913,20,25,355,5,62.5,54.5,28.0,2010,41
11914,20,25,1651,5,41.4,39.0,8.5,2010,41
11915,20,25,1478,5,44.9,40.8,10.0,2010,41
11916,20,25,1651,5,69.2,65.6,35.5,2010,41
11917,20,25,2127,5,44.5,40.9,10.5,2010,41
11918,20,25,1478,5,62.8,57.3,28.5,2010,41
11919,20,25,1651,5,39.4,38.1,7.5,2010,41
11920,20,25,238,5,42.8,41.3,9.0,2010,41
11921,20,25,1651,5,43.2,39.9,9.5,2010,41
11922,20,25,1651,5,39.9,36.7,6.5,2010,41
11923,20,25,233,5,49.5,45.4,15.5,2010,42
11924,30,25,1478,5,40.3,37.0,7.8,2010,42
11925,30,25,1478,5,40.2,37.6,7.75,2010,42
11926,20,25,1651,5,47.9,47.1,13.5,2010,43
11927,30,25,1651,5,40.9,39.1,8.0,2010,43
11928,20,25,695,5,44.1,43.1,11.0,2010,44
11929,20,25,695,5,42.0,43.3,9.5,2010,44
11930,20,25,695,5,40.8,39.2,8.5,2010,44
11931,20,25,1478,5,38.8,37.5,7.5,2010,44
11932,20,25,1478,5,53.6,47.6,20.0,2010,44
11933,20,25,1478,5,55.7,54.7,22.5,2010,44
11934,20,25,1478,5,57.5,50.3,20.5,2010,44
11935,20,25,1478,5,48.2,45.7,12.5,2010,45
11936,20,25,1651,5,48.5,44.2,13.0,2010,45
11937,20,25,426,5,48.0,44.0,13.0,2010,45
11938,20,25,1478,5,33.3,32.9,4.0,2010,45
11939,20,25,1651,5,45.4,45.3,12.0,2010,46
11940,20,25,863,5,39.2,37.8,9.5,2010,46
11941,20,25,1681,5,47.3,44.7,13.0,2010,46
11942,20,25,1681,5,41.1,38.2,8.5,2010,46
11943,20,25,1651,5,56.6,51.1,21.5,2010,46
11944,20,25,1651,5,40.0,40.0,9.5,2010,46
11945,20,25,1478,5,57.0,54.4,22.5,2010,46
11946,20,25,1478,5,38.0,36.5,7.0,2010,46
11947,20,25,1478,5,62.4,57.8,27.0,2010,46
11948,20,25,1478,5,37.4,37.9,5.0,2010,46
11949,20,25,61,5,58.6,53.2,23.5,2010,46
11950,20,25,169,5,70.4,64.3,43.0,2010,46
11951,20,25,1478,5,72.9,68.0,44.0,2010,46
11952,30,25,1478,5,37.0,36.5,7.0,2010,46
11953,30,25,695,5,39.9,37.2,8.25,2010,46
11954,20,25,495,5,49.0,45.6,12.0,2010,46
11955,20,25,1651,5,42.6,40.5,9.0,2010,46
11956,20,25,1885,5,41.1,38.2,8.5,2010,46
11957,20,25,1651,5,58.6,53.9,24.0,2010,47
11958,20,25,1478,5,38.4,38.4,8.5,2010,47
11959,20,25,426,5,59.0,53.0,24.5,2010,47
11960,20,25,1651,5,51.3,47.0,16.5,2010,47
11961,20,25,1478,5,46.5,45.4,12.5,2010,47
11962,20,25,238,5,51.5,47.0,16.5,2010,47
11963,20,25,1651,5,38.2,36.2,6.5,2010,47
11964,20,25,238,5,39.9,37.2,8.25,2010,47
11965,20,25,274,5,38.4,38.3,6.5,2010,47
11966,20,25,1218,5,40.4,41.2,7.5,2010,48
11967,20,25,1478,5,53.2,49.3,16.5,2010,49
11968,20,25,238,5,39.5,38.3,7.5,2010,49
11969,20,25,426,5,39.6,38.5,7.0,2010,49
11970,20,25,238,5,50.9,46.4,17.0,2010,49
11971,20,25,1478,5,46.3,42.1,11.5,2010,49
11972,20,25,426,5,45.4,40.5,11.0,2010,49
11973,30,25,863,5,37.5,36.5,7.0,2010,49
11974,30,25,1478,5,77.8,70.2,52.46,2010,49
11975,30,25,1478,5,47.6,44.3,14.0,2010,49
11976,30,25,1478,5,42.1,40.5,9.5,2010,49
11977,30,25,1478,5,45.5,41.0,11.0,2010,49
11978,30,25,1478,5,51.7,46.5,17.5,2010,49
11979,30,25,728,5,43.3,40.3,10.0,2010,49
11980,30,25,728,5,75.1,70.8,46.92,2010,49
11981,30,25,1651,5,49.2,45.7,10.0,2010,49
11982,30,25,1651,5,39.0,36.3,7.5,2010,49
11983,30,25,1478,5,43.8,41.3,10.5,2010,49
11984,20,25,695,5,59.4,53.6,24.5,2010,49
11985,20,25,141,5,61.2,56.1,27.5,2010,49
11986,30,25,1792,5,42.0,40.8,8.5,2010,50
11987,30,25,1792,5,51.3,47.6,16.5,2010,50
11988,20,25,1478,5,51.9,46.9,16.5,2010,50
11989,20,25,1478,5,74.4,64.8,45.81999999999999,2010,50
11990,20,25,426,5,58.1,52.2,21.5,2010,50
11991,20,25,1651,5,43.5,41.8,10.0,2010,50
11992,20,25,1651,5,66.4,59.0,32.5,2010,50
11993,20,25,1478,5,64.6,59.6,34.5,2010,50
11994,20,25,426,5,43.4,41.9,11.0,2010,50
11995,20,25,1478,5,58.8,53.8,23.5,2010,50
11996,20,25,1478,5,56.0,51.5,21.5,2010,50
11997,30,25,1407,5,40.0,37.3,8.669999999999998,2010,50
11998,20,25,695,5,38.4,35.5,7.0,2010,50
11999,20,25,1651,5,38.7,36.7,7.0,2010,51
12000,20,25,1478,5,40.3,38.5,8.0,2010,51
12001,20,25,1478,5,43.0,40.8,9.5,2010,51
12002,30,25,1681,5,63.4,56.3,29.0,2010,51
12003,30,25,1681,5,47.4,44.1,12.5,2010,51
12004,20,25,1478,5,42.4,38.8,10.5,2010,52
12005,20,25,1651,5,75.1,70.6,46.92,2010,52
12006,20,25,426,5,52.5,47.1,18.0,2010,52
12007,20,25,1478,5,61.2,56.1,27.5,2010,52
12008,20,25,1651,5,45.2,43.2,11.5,2010,52
12009,20,25,1478,6,36.8,34.1,6.0,2010,52
12010,20,25,1407,5,36.8,37.6,6.5,2010,52
12011,20,25,1651,5,59.4,53.6,25.0,2011,1
12012,20,25,1478,5,61.2,53.9,25.5,2011,1
12013,20,25,589,5,55.8,48.5,20.0,2011,1
12014,20,25,589,5,35.2,35.7,6.5,2011,1
12015,20,25,1478,5,45.6,40.5,11.5,2011,1
12016,20,25,141,5,51.7,47.5,16.701999999999998,2011,1
12017,20,25,426,5,36.6,34.5,6.5,2011,1
12018,20,25,141,5,74.9,70.0,47.92,2011,1
12019,30,25,1963,5,39.0,37.7,7.5,2011,1
12020,20,25,1478,5,41.0,40.5,8.0,2011,1
12021,30,25,298,5,56.8,50.0,20.5,2011,1
12022,30,25,141,5,46.8,42.7,12.5,2011,1
12023,30,25,141,5,44.1,43.5,10.75,2011,1
12024,30,25,1478,5,42.7,41.2,9.5,2011,1
12025,20,25,1651,5,50.3,46.5,14.5,2011,2
12026,20,25,1478,5,66.6,58.3,33.954,2011,2
12027,30,25,155,5,29.5,27.2,3.0,2011,2
12028,30,25,141,5,43.5,42.7,9.25,2011,2
12029,20,25,1492,5,44.4,44.0,10.5,2011,4
12030,20,25,1407,5,38.0,35.9,6.5,2011,4
12031,20,25,1407,5,38.9,37.0,7.0,2011,4
12032,20,25,1407,5,40.6,39.0,9.0,2011,4
12033,30,25,1478,5,41.2,41.1,8.5,2011,5
12034,7,25,1478,5,44.5,43.9,10.5,2011,6
12035,7,25,1478,5,47.2,45.6,13.5,2011,7
12036,7,25,1407,5,56.7,52.7,22.0,2011,7
12037,7,25,1478,5,41.5,41.0,8.879999999999999,2011,7
12038,30,25,1681,5,35.5,35.9,6.5,2011,8
12039,7,25,1108,5,61.0,58.7,29.5,2011,9
12040,20,25,988,5,41.3,40.5,3.5,2011,9
12041,20,25,988,5,58.5,50.2,23.5,2011,9
12042,20,25,988,5,43.4,42.1,10.5,2011,9
12043,7,25,1478,5,59.4,56.0,23.5,2011,9
12044,20,25,1478,5,41.6,40.8,8.5,2011,10
12045,20,25,1478,5,53.3,48.0,18.5,2011,10
12046,20,25,426,5,60.0,54.1,24.766000000000002,2011,10
12047,20,25,1651,5,53.1,49.0,18.0,2011,10
12048,20,25,1478,5,42.7,38.6,9.0,2011,10
12049,7,25,1507,5,39.3,37.1,8.5,2011,10
12050,7,25,1407,5,46.0,41.4,9.5,2011,10
12051,7,25,1407,5,45.0,44.1,11.0,2011,10
12052,7,25,1407,5,43.8,40.8,9.5,2011,10
12053,7,25,1407,5,51.3,46.0,16.0,2011,10
12054,30,25,355,5,36.2,36.0,6.5,2011,10
12055,30,25,355,5,73.0,64.9,43.4,2011,10
12056,30,25,355,5,43.2,41.0,10.0,2011,10
12057,20,25,1195,5,75.0,69.5,51.14,2011,11
12058,20,25,1478,5,30.5,28.3,3.5,2011,12
12059,20,25,1192,5,36.5,34.1,5.0,2011,12
12060,20,25,1478,5,43.0,38.8,10.0,2011,12
12061,20,25,133,5,45.2,44.1,10.75,2011,13
12062,20,25,695,5,71.5,65.1,39.8,2011,14
12063,20,25,695,5,37.2,36.2,7.5,2011,14
12064,20,25,695,5,61.2,54.6,26.5,2011,14
12065,20,25,1478,5,73.4,65.4,44.96,2011,15
12066,20,25,426,5,48.0,44.5,13.5,2011,15
12067,20,25,1651,5,55.7,50.0,21.5,2011,15
12068,20,25,1478,5,37.5,34.6,6.5,2011,15
12069,20,25,1478,5,42.3,42.0,11.0,2011,15
12070,20,25,1478,5,42.0,41.0,9.5,2011,16
12071,20,25,1478,5,44.1,41.1,10.0,2011,16
12072,7,25,1185,5,12.6,12.0,0.22,2011,16
12073,7,25,1407,5,45.3,44.2,11.5,2011,16
12074,20,25,2051,5,41.2,39.3,9.5,2011,17
12075,20,25,1561,6,41.6,37.2,5.5,2011,17
12076,20,25,1478,5,44.4,41.2,8.5,2011,18
12077,20,25,409,5,36.4,35.0,6.5,2011,18
12078,30,25,603,5,42.0,38.4,8.0,2011,19
12079,30,25,603,6,31.7,29.2,4.0,2011,19
12080,20,25,1975,5,56.3,52.3,23.5,2011,20
12081,20,25,1140,5,37.7,37.2,4.0,2011,21
12082,20,25,1368,5,55.6,49.8,22.5,2011,21
12083,20,25,1911,5,61.7,56.2,28.5,2011,22
12084,7,25,1716,5,36.1,36.5,6.220000000000001,2011,22
12085,20,25,737,5,43.3,40.2,10.5,2011,23
12086,20,25,1836,5,38.6,37.1,7.5,2011,24
12087,7,25,1478,5,38.0,37.4,7.5,2011,24
12088,4,25,1478,5,38.5,37.2,6.5,2011,24
12089,7,25,1407,5,42.5,42.1,8.6,2011,25
12090,7,25,695,5,38.2,37.0,8.5,2011,25
12091,7,25,695,5,46.2,43.6,11.5,2011,25
12092,12,25,695,5,33.3,30.6,5.0,2011,25
12093,20,25,1716,5,33.1,31.3,4.5,2011,26
12094,20,25,603,5,39.1,36.8,6.0,2011,26
12095,20,25,1478,5,35.2,33.9,5.5,2011,26
12096,20,25,1651,5,40.0,39.1,8.5,2011,26
12097,7,25,1478,5,38.3,37.7,8.5,2011,26
12098,7,25,1478,5,41.3,39.0,9.5,2011,26
12099,20,25,1478,5,58.6,53.7,23.5,2011,26
12100,20,25,1478,5,37.9,34.8,6.5,2011,26
12101,20,25,1783,5,46.7,43.9,12.0,2011,26
12102,20,25,1651,5,61.4,55.0,27.5,2011,26
12103,20,25,1651,5,74.3,66.0,46.43000000000001,2011,26
12104,20,25,1743,5,48.0,43.1,12.5,2011,27
12105,20,25,1478,5,78.1,72.5,58.58,2011,27
12106,20,25,1478,5,46.7,44.1,11.5,2011,27
12107,20,25,1716,5,58.5,53.4,22.5,2011,27
12108,7,25,1085,5,36.8,35.1,5.5,2011,27
12109,20,25,1536,5,38.6,37.5,8.5,2011,30
12110,20,25,1716,5,34.2,32.0,5.5,2011,30
12111,20,25,395,6,32.9,30.9,4.5,2011,31
12112,20,25,533,5,42.2,42.5,9.5,2011,31
12113,20,25,1651,5,33.9,32.0,5.5,2011,31
12114,20,25,1478,5,43.0,41.9,10.5,2011,31
12115,20,25,1839,5,78.3,73.2,58.58,2011,31
12116,20,25,955,5,42.5,40.2,9.5,2011,31
12117,20,25,1478,5,48.5,43.4,13.5,2011,31
12118,20,25,2095,6,30.1,28.9,4.5,2011,31
12119,20,25,1478,5,40.9,37.2,8.5,2011,31
12120,20,25,1478,5,46.1,42.1,13.0,2011,31
12121,20,25,1716,5,36.6,35.1,6.5,2011,32
12122,20,25,1058,5,55.0,49.7,19.5,2011,32
12123,20,25,426,5,48.6,48.0,16.5,2011,32
12124,20,25,1478,5,45.1,43.1,11.0,2011,33
12125,20,25,1977,6,44.1,40.0,10.0,2011,33
12126,20,25,695,5,37.4,37.0,8.0,2011,34
12127,20,25,695,5,44.4,42.9,10.0,2011,34
12128,20,25,1478,5,51.0,47.5,17.5,2011,34
12129,20,25,1478,5,41.0,39.3,8.0,2011,35
12130,20,25,1478,5,39.0,33.9,7.5,2011,36
12131,20,25,906,5,37.3,36.7,6.5,2011,37
12132,20,25,1671,5,51.6,47.5,16.5,2011,37
12133,20,25,1478,5,74.8,66.9,40.372,2011,37
12134,20,25,1478,5,43.1,41.9,9.0,2011,37
12135,20,25,1651,5,41.9,39.9,9.0,2011,37
12136,20,25,1651,5,38.4,37.1,6.5,2011,37
12137,20,25,1651,5,63.3,57.1,29.0,2011,37
12138,20,25,1651,5,38.8,35.1,6.0,2011,37
12139,20,25,31,6,30.7,29.1,3.5,2011,37
12140,20,25,1492,5,41.9,40.0,9.0,2011,38
12141,20,25,1492,5,59.5,52.7,26.0,2011,38
12142,20,25,1651,5,34.8,32.4,5.5,2011,38
12143,20,25,1478,5,36.3,36.8,5.5,2011,39
12144,20,25,1478,5,42.3,42.2,9.5,2011,39
12145,20,25,1478,5,33.1,32.5,3.5,2011,39
12146,20,25,1651,5,46.1,44.5,12.5,2011,39
12147,20,25,1651,5,63.3,56.9,31.5,2011,39
12148,20,25,695,5,57.2,54.0,23.5,2011,39
12149,20,25,1478,5,43.7,42.5,12.5,2011,39
12150,20,25,1478,5,42.3,39.2,10.0,2011,39
